country,model,scenario_id (Unique ID from NormAd dataset),"domain (etiquette, eating, visiting etc)",language,"context_type (NONE = no context, COUNTRY = country only, VALUES = country+values, RULES = country+rules-of-thumb)","conflict_type (NONE = no conflict, WRONG_RULES = correct country + incorrect rules, WRONG_COUNTRY = incorrect country + correct rules, MADE_UP = non-existent country)",prediction (Aggregated over 5 runs),num_agree (how many out of 5 runs agree with the final prediction listed here),gold_label,accuracy (Aggregated over 5 runs),avg_confidence (logprobs - use cohere API for this),condition_group_id (use this column to group scenario_id + model + context_type + conflict_type --> will be helpful for calculating flip rate),reasoning_trace_avg_len,parse_rate,notes
India,Fire,2321,gift_giving,EN,RULES,NONE,neutral,5.0,neutral,1.0,13.5199,2321__Fire__RULES__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India ; parse_rate=1.0 ; run_labels=neutral,neutral,neutral,neutral,neutral ; run_logprob_confidences=12.9946,12.9946,13.8700,13.8700,13.8700 ; raw_outputs=Answer: Neither || Answer: Neither || Answer: Neither || Answer: Neither || Answer: Neither"
India,Fire,2321,gift_giving,EN,RULES,WRONG_COUNTRY,neutral,5.0,neutral,1.0,13.87,2321__Fire__RULES__WRONG_COUNTRY,,1.0,"config_signature=ab1c1efd950d ; wrong_country=Japan; translation_country=India ; parse_rate=1.0 ; run_labels=neutral,neutral,neutral,neutral,neutral ; run_logprob_confidences=13.8700,13.8700,13.8700,13.8700,13.8700 ; raw_outputs=Answer: Neither || Answer: Neither || Answer: Neither || Answer: Neither || Answer: Neither"
India,Fire,2321,gift_giving,EN,RULES,WRONG_RULES,yes,5.0,neutral,0.0,9.2553,2321__Fire__RULES__WRONG_RULES,,1.0,"config_signature=ab1c1efd950d ; wrong_rules_from=Japan; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=9.2976,9.2976,9.2940,9.0936,9.2940 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer: 1) Yes || Answer:  \n1) Yes"
India,Fire,2321,gift_giving,EN,VALUES,NONE,yes,5.0,neutral,0.0,21.1864,2321__Fire__VALUES__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=22.0676,20.9689,20.7168,21.4620,20.7168 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
India,Fire,2321,gift_giving,EN_PARA,COUNTRY,NONE,yes,5.0,neutral,0.0,23.0627,2321__Fire__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India; paraphrased_story=English ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=22.4312,22.4312,23.4837,23.4837,23.4837 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
India,Fire,2321,gift_giving,LOCAL,COUNTRY,NONE,yes,5.0,neutral,0.0,18.1244,2321__Fire__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India; translated_story=Hindi ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=18.2328,18.2328,18.0522,18.0522,18.0522 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
India,Fire,2321,gift_giving,LOCAL_PARA,COUNTRY,NONE,yes,5.0,neutral,0.0,17.225,2321__Fire__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India; paraphrased_story=Hindi ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=17.1068,17.1068,17.3037,17.3037,17.3037 ; raw_outputs=Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes || Answer:  \n1) Yes"
India,Fire,2321,gift_giving,MISMATCH,COUNTRY,NONE,neutral,5.0,neutral,1.0,19.564,2321__Fire__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India; translated_story=Japanese ; parse_rate=1.0 ; run_labels=neutral,neutral,neutral,neutral,neutral ; run_logprob_confidences=19.7785,19.7785,19.4209,19.4209,19.4209 ; raw_outputs=Answer: Neither || Answer: Neither || Answer: Neither || Answer: Neither || Answer: Neither"
India,Global,761,basic_etiquette,EN,COUNTRY,MADE_UP,yes,5.0,yes,1.0,33.3263,761__Global__COUNTRY__MADE_UP,,1.0,"config_signature=ab1c1efd950d ; made_up_country=Zoravia; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=32.2712,32.7844,35.4793,33.0483,33.0483 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,761,basic_etiquette,EN,COUNTRY,NONE,yes,5.0,yes,1.0,40.7526,761__Global__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=41.3391,41.2460,41.2460,38.6857,41.2460 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,761,basic_etiquette,EN,NONE,NONE,yes,5.0,yes,1.0,35.9536,761__Global__NONE__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=36.1155,36.1478,36.2993,36.1478,35.0577 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,761,basic_etiquette,EN,RULES,NONE,yes,5.0,yes,1.0,47.9025,761__Global__RULES__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=47.9439,47.9205,47.9491,47.8494,47.8494 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,761,basic_etiquette,EN,RULES,WRONG_COUNTRY,yes,5.0,yes,1.0,47.8893,761__Global__RULES__WRONG_COUNTRY,,1.0,"config_signature=ab1c1efd950d ; wrong_country=Japan; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=47.9491,47.9491,47.8494,47.8494,47.8494 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,761,basic_etiquette,EN,RULES,WRONG_RULES,yes,5.0,yes,1.0,22.3593,761__Global__RULES__WRONG_RULES,,1.0,"config_signature=ab1c1efd950d ; wrong_rules_from=Japan; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=22.1960,22.3165,22.5835,22.3165,22.3837 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,761,basic_etiquette,EN,VALUES,NONE,yes,5.0,yes,1.0,48.7041,761__Global__VALUES__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=49.7763,46.7700,50.0437,46.7700,50.1605 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,761,basic_etiquette,EN_PARA,COUNTRY,NONE,yes,5.0,yes,1.0,40.6065,761__Global__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India; paraphrased_story=English ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=40.5500,40.5990,40.4007,40.5990,40.8835 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,761,basic_etiquette,LOCAL,COUNTRY,NONE,yes,5.0,yes,1.0,49.4439,761__Global__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India; translated_story=Hindi ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=49.6422,49.6523,49.1914,49.1914,49.5424 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,761,basic_etiquette,LOCAL_PARA,COUNTRY,NONE,yes,5.0,yes,1.0,47.4369,761__Global__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India; paraphrased_story=Hindi ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=47.2643,47.5135,46.0707,48.1680,48.1680 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,761,basic_etiquette,MISMATCH,COUNTRY,NONE,yes,5.0,yes,1.0,52.2577,761__Global__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India; translated_story=Japanese ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=52.6134,52.1688,52.1688,52.1688,52.1688 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,762,basic_etiquette,EN,COUNTRY,MADE_UP,yes,5.0,yes,1.0,31.082,762__Global__COUNTRY__MADE_UP,,1.0,"config_signature=ab1c1efd950d ; made_up_country=Zoravia; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=33.1040,30.5487,30.6105,30.5365,30.6105 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,762,basic_etiquette,EN,COUNTRY,NONE,yes,5.0,yes,1.0,38.5832,762__Global__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=38.4581,38.5664,38.5664,38.8462,38.4791 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,762,basic_etiquette,EN,NONE,NONE,yes,5.0,yes,1.0,33.8492,762__Global__NONE__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=33.5867,34.2000,33.8414,33.7765,33.8414 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,762,basic_etiquette,EN,RULES,NONE,yes,5.0,yes,1.0,43.3391,762__Global__RULES__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=42.7807,45.5830,42.8845,42.8845,42.5629 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,762,basic_etiquette,EN,RULES,WRONG_COUNTRY,yes,5.0,yes,1.0,42.6273,762__Global__RULES__WRONG_COUNTRY,,1.0,"config_signature=ab1c1efd950d ; wrong_country=Japan; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=42.5629,42.5629,42.8845,42.5629,42.5629 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,762,basic_etiquette,EN,RULES,WRONG_RULES,yes,5.0,yes,1.0,29.564,762__Global__RULES__WRONG_RULES,,1.0,"config_signature=ab1c1efd950d ; wrong_rules_from=Japan; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=29.5988,29.6738,29.6738,29.6738,29.1997 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,762,basic_etiquette,EN,VALUES,NONE,yes,5.0,yes,1.0,17.0292,762__Global__VALUES__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=42.3667,0.0000,0.0000,0.0000,42.7791 ; raw_outputs=1) Yes || 1) Yes\n\n**Reasoning:** In India, using the right hand to pass items is considered polite and respectful, especially when giving or receiving something. This tradition is deeply rooted in cultural norms, particularly in contexts where body language and gestures carry significant meaning. Since the story does not mention any cultural or religious prohibitions against this action, and the context is a gathering at a friend's house, Liam's behavior aligns with the rule-of-thumb of respecting traditions and the significance of body language in communication. Therefore, his action is socially acceptable in this context. || 1) Yes\n\n**Reasoning:** In India, using the right hand to pass items is considered polite and respectful, especially when passing something to someone. This tradition is deeply rooted in cultural norms, particularly in contexts where body language and gestures carry significant meaning. Since the story does not mention any cultural or religious prohibitions against this action, and the context is a gathering at a friend's house, Liam's behavior aligns with the rule-of-thumb of respecting traditions and the significance of body language in communication. Therefore, his action is socially acceptable in this context. || 1) Yes\n\n**Reasoning:** In India, using the right hand to pass items is considered polite and respectful, especially when giving or receiving something. This tradition is deeply rooted in cultural norms, particularly in contexts where body language and gestures carry significant meaning. Since the story does not mention any cultural or religious prohibitions against this action, and the context is a gathering at a friend's house, Liam's behavior aligns with the rule-of-thumb of respecting traditions and the significance of body language in communication. Therefore, his action is socially acceptable in this context. || 1) Yes"
India,Global,762,basic_etiquette,EN_PARA,COUNTRY,NONE,yes,5.0,yes,1.0,40.642,762__Global__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India; paraphrased_story=English ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=40.6352,40.7424,40.5558,40.7424,40.5340 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,762,basic_etiquette,LOCAL,COUNTRY,NONE,yes,5.0,yes,1.0,44.4586,762__Global__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India; translated_story=Hindi ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=45.1631,44.3444,44.0967,44.3444,44.3444 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,762,basic_etiquette,LOCAL_PARA,COUNTRY,NONE,yes,5.0,yes,1.0,37.9986,762__Global__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India; paraphrased_story=Hindi ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=37.9772,38.0520,38.0520,37.8595,38.0520 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,762,basic_etiquette,MISMATCH,COUNTRY,NONE,yes,5.0,yes,1.0,35.8964,762__Global__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India; translated_story=Japanese ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=35.1451,36.0843,36.0843,36.0843,36.0843 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,763,basic_etiquette,EN,COUNTRY,MADE_UP,yes,5.0,yes,1.0,29.6708,763__Global__COUNTRY__MADE_UP,,1.0,"config_signature=ab1c1efd950d ; made_up_country=Zoravia; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=29.3096,29.0055,30.1085,30.1085,29.8216 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,763,basic_etiquette,EN,COUNTRY,NONE,yes,5.0,yes,1.0,39.3731,763__Global__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=39.9411,39.9642,40.0111,36.9848,39.9642 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,763,basic_etiquette,EN,NONE,NONE,yes,5.0,yes,1.0,34.3019,763__Global__NONE__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=34.0455,34.0457,34.4729,34.4729,34.4729 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,763,basic_etiquette,EN,RULES,NONE,yes,5.0,yes,1.0,45.2649,763__Global__RULES__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=46.1573,44.9327,44.4165,45.4091,45.4091 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,763,basic_etiquette,EN,RULES,WRONG_COUNTRY,yes,5.0,yes,1.0,44.8135,763__Global__RULES__WRONG_COUNTRY,,1.0,"config_signature=ab1c1efd950d ; wrong_country=Japan; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=44.4165,45.4091,44.4165,44.4165,45.4091 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,763,basic_etiquette,EN,RULES,WRONG_RULES,yes,5.0,yes,1.0,17.8033,763__Global__RULES__WRONG_RULES,,1.0,"config_signature=ab1c1efd950d ; wrong_rules_from=Japan; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=16.9210,18.0803,18.0803,17.8546,18.0803 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,763,basic_etiquette,EN,VALUES,NONE,yes,5.0,yes,1.0,43.2192,763__Global__VALUES__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=42.1483,42.3521,44.3413,43.6273,43.6273 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,763,basic_etiquette,EN_PARA,COUNTRY,NONE,yes,5.0,yes,1.0,38.1603,763__Global__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India; paraphrased_story=English ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=37.7660,38.2589,38.2589,38.2589,38.2589 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,763,basic_etiquette,LOCAL,COUNTRY,NONE,yes,5.0,yes,1.0,41.8617,763__Global__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India; translated_story=Hindi ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=39.8036,42.7379,42.7086,42.0291,42.0291 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,763,basic_etiquette,LOCAL_PARA,COUNTRY,NONE,yes,5.0,yes,1.0,51.1155,763__Global__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India; paraphrased_story=Hindi ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=50.8980,51.5715,50.7371,51.5715,50.7996 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,763,basic_etiquette,MISMATCH,COUNTRY,NONE,yes,5.0,yes,1.0,56.4506,763__Global__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India; translated_story=Japanese ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=56.1344,56.3634,56.5851,56.5851,56.5851 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,764,visiting,EN,COUNTRY,MADE_UP,yes,5.0,yes,1.0,29.9935,764__Global__COUNTRY__MADE_UP,,1.0,"config_signature=ab1c1efd950d ; made_up_country=Zoravia; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=30.4917,29.7477,28.2567,30.7357,30.7357 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,764,visiting,EN,COUNTRY,NONE,yes,5.0,yes,1.0,32.6173,764__Global__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=32.8650,31.4969,32.9083,32.9083,32.9083 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,764,visiting,EN,NONE,NONE,yes,5.0,yes,1.0,30.266,764__Global__NONE__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=30.4079,30.1573,30.3255,30.2196,30.2196 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,764,visiting,EN,RULES,NONE,yes,5.0,yes,1.0,34.7928,764__Global__RULES__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=34.6666,34.8988,34.6008,34.8988,34.8988 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,764,visiting,EN,RULES,WRONG_COUNTRY,yes,5.0,yes,1.0,35.4932,764__Global__RULES__WRONG_COUNTRY,,1.0,"config_signature=ab1c1efd950d ; wrong_country=Japan; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=34.8988,34.8988,35.8895,35.8895,35.8895 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,764,visiting,EN,RULES,WRONG_RULES,yes,5.0,yes,1.0,16.4097,764__Global__RULES__WRONG_RULES,,1.0,"config_signature=ab1c1efd950d ; wrong_rules_from=Japan; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=16.6034,16.5724,16.1555,16.1555,16.5619 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,764,visiting,EN,VALUES,NONE,yes,5.0,yes,1.0,36.1202,764__Global__VALUES__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=36.0365,36.4986,36.4986,35.0685,36.4986 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,764,visiting,EN_PARA,COUNTRY,NONE,yes,5.0,yes,1.0,34.5818,764__Global__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India; paraphrased_story=English ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=33.2697,35.7781,33.1351,35.3631,35.3631 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,764,visiting,LOCAL,COUNTRY,NONE,yes,5.0,yes,1.0,41.2577,764__Global__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India; translated_story=Hindi ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=41.8788,40.8744,41.1309,41.1309,41.2734 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,764,visiting,LOCAL_PARA,COUNTRY,NONE,yes,5.0,yes,1.0,39.8133,764__Global__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India; paraphrased_story=Hindi ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=40.6687,39.5995,39.5995,39.5995,39.5995 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,764,visiting,MISMATCH,COUNTRY,NONE,yes,5.0,yes,1.0,39.0786,764__Global__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India; translated_story=Japanese ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=40.1083,38.8052,38.8052,38.6824,38.9920 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,765,visiting,EN,COUNTRY,MADE_UP,yes,5.0,yes,1.0,18.9009,765__Global__COUNTRY__MADE_UP,,1.0,"config_signature=ab1c1efd950d ; made_up_country=Zoravia; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=19.6745,19.2342,17.7699,18.9129,18.9129 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,765,visiting,EN,COUNTRY,NONE,yes,5.0,yes,1.0,20.4643,765__Global__COUNTRY__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=20.0834,20.5720,20.5720,20.5720,20.5221 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,765,visiting,EN,NONE,NONE,yes,5.0,yes,1.0,21.907,765__Global__NONE__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=21.5093,22.0990,22.0990,21.7290,22.0990 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,765,visiting,EN,RULES,NONE,yes,5.0,yes,1.0,37.8338,765__Global__RULES__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=39.4722,36.7524,39.3966,36.7952,36.7524 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,765,visiting,EN,RULES,WRONG_COUNTRY,yes,5.0,yes,1.0,36.7695,765__Global__RULES__WRONG_COUNTRY,,1.0,"config_signature=ab1c1efd950d ; wrong_country=Japan; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=36.7524,36.7952,36.7952,36.7524,36.7524 ; raw_outputs=1) Yes || 1) Yes || 1) Yes || 1) Yes || 1) Yes"
India,Global,765,visiting,EN,RULES,WRONG_RULES,no,3.0,yes,0.0,11.1338,765__Global__RULES__WRONG_RULES,,1.0,"config_signature=ab1c1efd950d ; wrong_rules_from=Japan; translation_country=India ; parse_rate=1.0 ; run_labels=no,no,no,yes,yes ; run_logprob_confidences=10.9699,10.1678,12.3706,10.5617,11.5992 ; raw_outputs=2) No || 2) No || No || 1) Yes || 1) Yes"
India,Global,765,visiting,EN,VALUES,NONE,yes,5.0,yes,1.0,8.929,765__Global__VALUES__NONE,,1.0,"config_signature=ab1c1efd950d ; translation_country=India ; parse_rate=1.0 ; run_labels=yes,yes,yes,yes,yes ; run_logprob_confidences=21.4514,0.0000,0.0000,0.0000,23.1934 ; raw_outputs=1) Yes || 1) Yes\n\nSarah's statement, ""I think it's time for me to head out,"" is socially acceptable in India. It is a polite and respectful way to express her intention to leave, which aligns with the cultural value of hospitality and respect in social interactions. The phrasing is gentle and considerate, making it a suitable way to end the evening. || 1) Yes\n\nSarah's statement, ""I think it's time for me to head out,"" is socially acceptable in India. It is a polite and respectful way to express her intention to leave, which aligns with the cultural value of hospitality and respect in social interactions. The phrasing is gentle and considerate, making it a suitable way to end the evening. || 1) Yes\n\n**Reasoning:** In India, hospitality and respect in social interactions are highly valued. Sarah's statement, ""I think it's time for me to head out,"" is a polite and respectful way to indicate her intention to leave. It does not show any disrespect or lack of consideration for Tim's hospitality. Therefore, her action is socially acceptable in the given context. || 1) Yes"
